trade_id,strategy_name,symbol,direction,entry_time,exit_time,entry_price,exit_price,pnl_R,pnl_usd,exit_reason,session,regime,regime_snapshot_id,structure_state,volatility_state,orderflow_state,macro_state,oi_state,cvd_state,funding_state,coinbase_premium_state,etf_flow_state,setup_type,original_regime_snapshot_id,original_oi_state,original_funding_state,original_orderflow_state,original_etf_flow_state,original_macro_state
T0001,BAW_ETH_5m,ETHUSDT,long,2025-05-01 13:45:00,2025-05-01 13:55:00,1834.8335,1826.172,-1.402,-39.1543,EXT,overlap,range,range_W18_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W18_2025,unknown,unknown,unknown,unknown,unknown
T0002,BAW_ETH_5m,ETHUSDT,short,2025-05-02 10:50:00,2025-05-02 11:50:00,1829.567,1831.59,-0.749,-12.0428,TIME,London,range,range_W18_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W18_2025,unknown,unknown,unknown,unknown,unknown
T0003,BAW_ETH_5m,ETHUSDT,short,2025-05-02 16:05:00,2025-05-02 17:05:00,1857.4942,1842.25,1.055,57.8016,TIME,NY,range,range_W18_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W18_2025,unknown,unknown,unknown,unknown,unknown
T0004,BAW_ETH_5m,ETHUSDT,short,2025-05-08 01:10:00,2025-05-08 01:20:00,1824.5275,1830.5087,-1.66,-28.3364,EXT,Asia,trend_up,trend_up_20250508,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W19_2025,unknown,unknown,unknown,unknown,unknown
T0005,ATR_ETH_3m,ETHUSDT,long,2025-05-08 15:42:00,2025-05-08 16:48:00,2057.6857,2052.42,-0.072,-22.943,SL,overlap,trend_up,trend_up_20250508,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W19_2025,unknown,unknown,unknown,unknown,unknown
T0006,BAW_ETH_5m,ETHUSDT,short,2025-05-08 18:20:00,2025-05-08 18:35:00,2055.0145,2068.61,-1.298,-53.3683,3BAR,NY,trend_up,trend_up_20250508,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W19_2025,unknown,unknown,unknown,unknown,unknown
T0007,ATR_ETH_3m,ETHUSDT,long,2025-05-09 08:42:00,2025-05-09 09:45:00,2378.9479,2342.63,-0.384,-118.2477,CH_IN,London,trend_up,trend_up_20250509,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W19_2025,unknown,unknown,unknown,unknown,unknown
T0008,ATR_ETH_3m,ETHUSDT,long,2025-05-10 01:21:00,2025-05-10 01:51:00,2347.1847,2338.72,-0.669,-30.7974,SL,weekend,trend_up,trend_up_20250510,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W19_2025,unknown,unknown,unknown,unknown,unknown
T0009,BAW_ETH_5m,ETHUSDT,long,2025-05-11 00:30:00,2025-05-11 01:30:00,2544.5244,2550.97,0.158,15.2484,TIME,weekend,trend_up,trend_up_20250511,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W19_2025,unknown,unknown,unknown,unknown,unknown
T0010,BAW_ETH_5m,ETHUSDT,long,2025-05-11 15:55:00,2025-05-11 16:55:00,2461.4661,2470.05,0.364,22.4048,TIME,weekend,trend_up,trend_up_20250511,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W19_2025,unknown,unknown,unknown,unknown,unknown
T0011,BAW_ETH_5m,ETHUSDT,long,2025-05-12 12:00:00,2025-05-12 13:00:00,2537.8738,2549.69,1.069,31.1697,TIME,overlap,trend_up,trend_up_20250512,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W20_2025,unknown,unknown,unknown,unknown,unknown
T0012,BAW_ETH_5m,ETHUSDT,short,2025-05-13 22:25:00,2025-05-13 22:55:00,2696.5003,2677.7782,2.169,48.3233,TP2,Asia,trend_up,trend_up_20250513,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W20_2025,unknown,unknown,unknown,unknown,unknown
T0013,BAW_ETH_5m,ETHUSDT,long,2025-05-13 23:05:00,2025-05-14 00:05:00,2677.9278,2676.16,-0.142,-8.7009,TIME,Asia,trend_up,trend_up_20250513,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W20_2025,unknown,unknown,unknown,unknown,unknown
T0014,BAW_ETH_5m,ETHUSDT,long,2025-05-15 21:25:00,2025-05-15 22:00:00,2525.9326,2543.1364,1.188,47.3316,TP2,Asia,trend_up,trend_up_20250515,trend_up,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W20_2025,unknown,unknown,unknown,unknown,unknown
T0015,BAW_ETH_5m,ETHUSDT,short,2025-05-16 07:30:00,2025-05-16 08:20:00,2605.7394,2578.476,4.702,74.7212,TP2,London,trend_up,trend_up_20250516,trend_up,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W20_2025,unknown,unknown,unknown,unknown,unknown
T0016,ATR_ETH_3m,ETHUSDT,long,2025-05-16 09:06:00,2025-05-16 12:15:00,2604.3304,2609.21,0.202,16.0015,SL,London,trend_up,trend_up_20250516,trend_up,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W20_2025,unknown,unknown,unknown,unknown,unknown
T0017,BAW_ETH_5m,ETHUSDT,short,2025-05-19 06:15:00,2025-05-19 06:30:00,2384.0416,2369.6645,1.429,41.479,TP2,Asia,trend_up,trend_up_20250519,trend_up,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W21_2025,unknown,unknown,unknown,unknown,unknown
T0018,BAW_ETH_5m,ETHUSDT,long,2025-05-19 18:35:00,2025-05-19 19:30:00,2497.8898,2510.5782,0.627,34.3475,TP2,NY,trend_up,trend_up_20250519,trend_up,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W21_2025,unknown,unknown,unknown,unknown,unknown
T0019,BAW_ETH_5m,ETHUSDT,short,2025-05-21 22:35:00,2025-05-21 22:50:00,2517.2982,2539.95,-2.723,-71.2383,3BAR,Asia,trend_up,trend_up_20250521,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W21_2025,unknown,unknown,unknown,unknown,unknown
T0020,ATR_ETH_3m,ETHUSDT,long,2025-05-22 14:06:00,2025-05-22 15:09:00,2661.2661,2660.75,-0.089,-5.2045,CH_IN,overlap,trend_up,trend_up_20250522,trend_up,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W21_2025,unknown,unknown,unknown,unknown,unknown
T0021,BAW_ETH_5m,ETHUSDT,long,2025-05-22 16:35:00,2025-05-22 17:25:00,2653.4953,2671.5289,1.227,47.2211,TP2,NY,trend_up,trend_up_20250522,trend_up,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W21_2025,unknown,unknown,unknown,unknown,unknown
T0022,BAW_ETH_5m,ETHUSDT,short,2025-05-22 22:20:00,2025-05-22 23:20:00,2643.0657,2641.38,0.064,1.0333,TIME,Asia,trend_up,trend_up_20250522,trend_up,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W21_2025,unknown,unknown,unknown,unknown,unknown
T0023,BTP_BTC_1H,BTCUSDT,long,2025-05-23 13:00:00,2025-05-23 23:00:00,109614.3603,106830.1704,-1.02,-194.249,SL,overlap,trend_up,trend_up_20250523,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W21_2025,unknown,unknown,unknown,unknown,unknown
T0024,BAW_ETH_5m,ETHUSDT,long,2025-05-24 21:30:00,2025-05-24 22:05:00,2537.8638,2528.8386,-1.585,-30.4214,EXT,weekend,trend_up,trend_up_20250524,trend_up,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W21_2025,unknown,unknown,unknown,unknown,unknown
T0025,BAW_ETH_5m,ETHUSDT,short,2025-05-25 22:10:00,2025-05-25 22:50:00,2532.6267,2550.2077,-1.254,-55.8134,EXT,weekend,trend_up,trend_up_20250525,trend_up,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W21_2025,unknown,unknown,unknown,unknown,unknown
T0026,BAW_ETH_5m,ETHUSDT,long,2025-05-26 14:00:00,2025-05-26 14:30:00,2552.6152,2543.454,-1.578,-30.6672,EXT,overlap,trend_up,trend_up_20250526,trend_up,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W22_2025,unknown,unknown,unknown,unknown,unknown
T0027,BAW_ETH_5m,ETHUSDT,short,2025-05-26 15:40:00,2025-05-26 16:00:00,2560.4939,2571.569,-1.453,-36.1902,EXT,overlap,trend_up,trend_up_20250526,trend_up,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W22_2025,unknown,unknown,unknown,unknown,unknown
T0028,BAW_ETH_5m,ETHUSDT,short,2025-05-29 17:40:00,2025-05-29 17:45:00,2650.2549,2658.7561,-1.681,-27.8075,EXT,NY,trend_up,trend_up_20250529,trend_up,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W22_2025,unknown,unknown,unknown,unknown,unknown
T0029,BAW_ETH_5m,ETHUSDT,short,2025-05-29 17:55:00,2025-05-29 18:05:00,2658.2142,2666.2536,-1.743,-26.4328,EXT,NY,trend_up,trend_up_20250529,trend_up,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W22_2025,unknown,unknown,unknown,unknown,unknown
T0030,BAW_ETH_5m,ETHUSDT,short,2025-05-29 22:00:00,2025-05-29 22:50:00,2659.484,2647.8625,1.213,29.0238,TP2,Asia,trend_up,trend_up_20250529,trend_up,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W22_2025,unknown,unknown,unknown,unknown,unknown
T0031,ATR_ETH_3m,ETHUSDT,short,2025-05-30 07:45:00,2025-05-30 08:48:00,2619.838,2619.9,-0.095,-3.9275,CH_IN,London,trend_up,trend_up_20250530,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W22_2025,unknown,unknown,unknown,unknown,unknown
T0032,ATR_ETH_3m,ETHUSDT,short,2025-05-31 10:33:00,2025-05-31 12:09:00,2516.3783,2523.96,-0.921,-24.1652,SL,weekend,trend_up,trend_up_20250531,trend_up,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W22_2025,unknown,unknown,unknown,unknown,unknown
T0033,BAW_ETH_5m,ETHUSDT,long,2025-06-01 01:55:00,2025-06-01 02:05:00,2506.7607,2493.51,-1.548,-43.3947,SL,weekend,trend_up,trend_up_20250601,trend_up,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W22_2025,unknown,unknown,unknown,unknown,unknown
T0034,BTP_BTC_1H,BTCUSDT,short,2025-06-01 18:00:00,2025-06-01 22:00:00,104840.3149,105510.3634,-1.078,-51.6835,SL,weekend,range,range_W22_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W22_2025,unknown,unknown,unknown,unknown,unknown
T0035,BAW_ETH_5m,ETHUSDT,long,2025-06-03 20:35:00,2025-06-03 21:35:00,2610.061,2602.56,-0.902,-25.304,TIME,NY,trend_up,trend_up_20250603,trend_up,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W23_2025,unknown,unknown,unknown,unknown,unknown
T0036,ATR_ETH_3m,ETHUSDT,long,2025-06-04 14:54:00,2025-06-04 15:42:00,2633.8134,2668.47,1.775,91.3696,TP2,overlap,trend_up,trend_up_20250604,trend_up,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W23_2025,unknown,unknown,unknown,unknown,unknown
T0037,BAW_ETH_5m,ETHUSDT,long,2025-06-05 10:45:00,2025-06-05 11:45:00,2592.2692,2606.63,1.977,37.7989,TIME,London,trend_up,trend_up_20250605,trend_up,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W23_2025,unknown,unknown,unknown,unknown,unknown
T0038,ATR_ETH_3m,ETHUSDT,short,2025-06-05 13:45:00,2025-06-05 14:18:00,2600.23,2568.0,1.472,84.5834,TP2,overlap,trend_up,trend_up_20250605,trend_up,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W23_2025,unknown,unknown,unknown,unknown,unknown
T0039,BAW_ETH_5m,ETHUSDT,short,2025-06-07 22:40:00,2025-06-07 23:40:00,2534.2565,2523.22,1.775,28.9121,TIME,weekend,range,range_W23_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W23_2025,unknown,unknown,unknown,unknown,unknown
T0040,BAW_ETH_5m,ETHUSDT,long,2025-06-08 09:35:00,2025-06-08 09:45:00,2498.4898,2494.3432,-3.271,-16.1975,EXT,weekend,range,range_W23_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W23_2025,unknown,unknown,unknown,unknown,unknown
T0041,BAW_ETH_5m,ETHUSDT,long,2025-06-09 13:40:00,2025-06-09 13:50:00,2530.9231,2521.476,-1.547,-31.7449,EXT,overlap,range,range_W24_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W24_2025,unknown,unknown,unknown,unknown,unknown
T0042,BAW_ETH_5m,ETHUSDT,long,2025-06-10 15:40:00,2025-06-10 16:40:00,2716.7516,2738.68,2.319,56.7865,TIME,overlap,trend_up,trend_up_20250610,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W24_2025,unknown,unknown,unknown,unknown,unknown
T0043,BAW_ETH_5m,ETHUSDT,short,2025-06-10 18:50:00,2025-06-10 19:05:00,2752.4047,2767.4547,-1.337,-44.7595,EXT,NY,trend_up,trend_up_20250610,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W24_2025,unknown,unknown,unknown,unknown,unknown
T0044,BAW_ETH_5m,ETHUSDT,long,2025-06-11 17:05:00,2025-06-11 18:05:00,2849.1149,2823.85,-1.529,-70.2572,TIME,NY,trend_up,trend_up_20250611,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W24_2025,unknown,unknown,unknown,unknown,unknown
T0045,BTP_ETH_30m,ETHUSDT,long,2025-06-11 22:30:00,2025-06-11 23:00:00,2758.2758,2758.0,0.288,22.8743,BE,Asia,trend_up,trend_up_20250611,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W24_2025,unknown,unknown,unknown,unknown,unknown
T0046,BAW_ETH_5m,ETHUSDT,long,2025-06-12 01:35:00,2025-06-12 02:00:00,2762.0562,2780.8861,1.55,47.3803,TP2,Asia,trend_up,trend_up_20250612,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W24_2025,unknown,unknown,unknown,unknown,unknown
T0047,BTP_BTC_1H,BTCUSDT,long,2025-06-11 23:00:00,2025-06-12 03:00:00,108610.86,107735.1799,-1.062,-64.2191,SL,Asia,range,range_W24_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W24_2025,unknown,unknown,unknown,unknown,unknown
T0048,BAW_ETH_5m,ETHUSDT,long,2025-06-12 07:45:00,2025-06-12 07:50:00,2747.0147,2738.5087,-1.714,-26.9732,EXT,London,trend_up,trend_up_20250612,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W24_2025,unknown,unknown,unknown,unknown,unknown
T0049,BTP_ETH_30m,ETHUSDT,long,2025-06-12 08:00:00,2025-06-12 11:00:00,2753.3653,2718.9885,-1.04,-97.3903,SL,London,trend_up,trend_up_20250612,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W24_2025,unknown,unknown,unknown,unknown,unknown
T0050,BTP_ETH_30m,ETHUSDT,long,2025-06-12 11:30:00,2025-06-12 14:00:00,2729.0329,2752.0894,1.461,81.833,TP2,London,trend_up,trend_up_20250612,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W24_2025,unknown,unknown,unknown,unknown,unknown
T0051,ATR_ETH_3m,ETHUSDT,short,2025-06-13 00:45:00,2025-06-13 07:27:00,2541.5658,2533.14,0.15,45.4032,SL,Asia,range,range_W24_2025,range,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W24_2025,unknown,unknown,unknown,unknown,unknown
T0052,BAW_ETH_5m,ETHUSDT,short,2025-06-13 07:00:00,2025-06-13 07:30:00,2519.1881,2535.0125,-1.285,-50.8617,EXT,London,range,range_W24_2025,range,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W24_2025,unknown,unknown,unknown,unknown,unknown
T0053,ATR_ETH_3m,ETHUSDT,short,2025-06-13 14:06:00,2025-06-13 15:06:00,2528.2272,2545.65,-0.954,-44.4411,SL,overlap,range,range_W24_2025,range,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W24_2025,unknown,unknown,unknown,unknown,unknown
T0054,ATR_ETH_3m,ETHUSDT,short,2025-06-14 13:42:00,2025-06-14 15:03:00,2529.387,2529.69,-0.2,-4.6483,SL,weekend,range,range_W24_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W24_2025,unknown,unknown,unknown,unknown,unknown
T0055,ATR_ETH_3m,ETHUSDT,short,2025-06-16 23:54:00,2025-06-17 00:57:00,2546.3053,2586.59,-0.533,-122.4062,CH_IN,Asia,range,range_W25_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W25_2025,unknown,unknown,unknown,unknown,unknown
T0056,BAW_ETH_5m,ETHUSDT,long,2025-06-17 02:35:00,2025-06-17 02:50:00,2569.3969,2592.0774,1.839,62.4536,TP2,Asia,range,range_W25_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W25_2025,unknown,unknown,unknown,unknown,unknown
T0057,ATR_ETH_3m,ETHUSDT,short,2025-06-17 14:39:00,2025-06-17 14:57:00,2549.875,2531.85,1.428,46.0465,TP2,overlap,range,range_W25_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W25_2025,unknown,unknown,unknown,unknown,unknown
T0058,ATR_ETH_3m,ETHUSDT,short,2025-06-18 14:51:00,2025-06-18 15:36:00,2496.7803,2514.56,-0.954,-57.1579,SL,overlap,range,range_W25_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W25_2025,unknown,unknown,unknown,unknown,unknown
T0059,BAW_ETH_5m,ETHUSDT,short,2025-06-18 18:35:00,2025-06-18 18:50:00,2496.3303,2479.2104,1.856,47.6855,TP2,NY,range,range_W25_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W25_2025,unknown,unknown,unknown,unknown,unknown
T0060,BAW_ETH_5m,ETHUSDT,short,2025-06-19 00:35:00,2025-06-19 01:05:00,2534.2465,2507.7548,2.668,74.6512,TP2,Asia,range,range_W25_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W25_2025,unknown,unknown,unknown,unknown,unknown
T0061,BAW_ETH_5m,ETHUSDT,short,2025-06-20 20:15:00,2025-06-20 21:15:00,2425.7574,2416.93,0.665,23.5427,TIME,NY,range,range_W25_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W25_2025,unknown,unknown,unknown,unknown,unknown
T0062,BAW_ETH_5m,ETHUSDT,short,2025-06-22 17:00:00,2025-06-22 17:10:00,2189.2811,2198.9067,-1.443,-36.7254,EXT,weekend,trend_down,trend_down_20250622,trend_down,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_down_W25_2025,unknown,unknown,unknown,unknown,unknown
T0063,BAW_ETH_5m,ETHUSDT,short,2025-06-23 07:10:00,2025-06-23 08:10:00,2260.3639,2264.04,-0.499,-15.9473,TIME,London,trend_down,trend_down_20250623,trend_down,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_down_W26_2025,unknown,unknown,unknown,unknown,unknown
T0064,BTP_ETH_30m,ETHUSDT,short,2025-06-23 14:00:00,2025-06-23 15:30:00,2279.0921,2256.1762,0.381,61.4306,TP2,overlap,trend_down,trend_down_20250623,trend_down,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_down_W26_2025,unknown,unknown,unknown,unknown,unknown
T0065,ATR_ETH_3m,ETHUSDT,long,2025-06-24 09:21:00,2025-06-24 09:27:00,2411.0511,2430.01,1.322,52.7365,TP2,London,range,range_W26_2025,range,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W26_2025,unknown,unknown,unknown,unknown,unknown
T0066,BTP_ETH_30m,ETHUSDT,short,2025-06-24 09:30:00,2025-06-24 16:30:00,2414.3885,2461.5457,-1.026,-150.2378,SL,London,range,range_W26_2025,range,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W26_2025,unknown,unknown,unknown,unknown,unknown
T0067,BAW_ETH_5m,ETHUSDT,short,2025-06-24 16:25:00,2025-06-24 16:40:00,2444.4555,2469.58,-5.121,-80.8361,3BAR,NY,range,range_W26_2025,range,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W26_2025,unknown,unknown,unknown,unknown,unknown
T0068,ATR_ETH_3m,ETHUSDT,short,2025-06-25 14:15:00,2025-06-25 14:45:00,2406.6293,2438.99,-1.193,-104.5986,SL,overlap,range,range_W26_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W26_2025,unknown,unknown,unknown,unknown,unknown
T0069,BAW_ETH_5m,ETHUSDT,long,2025-06-25 14:20:00,2025-06-25 15:20:00,2409.981,2411.39,0.009,0.635,TIME,overlap,range,range_W26_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W26_2025,unknown,unknown,unknown,unknown,unknown
T0070,BAW_ETH_5m,ETHUSDT,short,2025-06-25 21:05:00,2025-06-25 22:00:00,2437.6162,2422.1849,1.48,43.7286,TP2,Asia,range,range_W26_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W26_2025,unknown,unknown,unknown,unknown,unknown
T0071,BAW_ETH_5m,ETHUSDT,short,2025-06-26 14:50:00,2025-06-26 15:25:00,2446.2853,2421.8827,2.878,71.0653,TP2,overlap,range,range_W26_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W26_2025,unknown,unknown,unknown,unknown,unknown
T0072,BAW_ETH_5m,ETHUSDT,short,2025-06-27 08:50:00,2025-06-27 09:50:00,2448.5351,2455.66,-0.852,-25.5739,TIME,London,range,range_W26_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W26_2025,unknown,unknown,unknown,unknown,unknown
T0073,ATR_ETH_3m,ETHUSDT,long,2025-06-27 08:36:00,2025-06-27 12:30:00,2447.7948,2439.09,-0.767,-25.0838,SL,London,range,range_W26_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W26_2025,unknown,unknown,unknown,unknown,unknown
T0074,BTP_ETH_30m,ETHUSDT,short,2025-06-28 16:30:00,2025-06-29 02:30:00,2433.5766,2431.05,0.088,4.0367,TIME,weekend,range,range_W26_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W26_2025,unknown,unknown,unknown,unknown,unknown
T0075,BAW_ETH_5m,ETHUSDT,long,2025-06-29 21:05:00,2025-06-29 22:00:00,2424.2524,2443.2558,2.53,55.0414,TP2,weekend,range,range_W26_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W26_2025,unknown,unknown,unknown,unknown,unknown
T0076,ATR_ETH_3m,ETHUSDT,short,2025-06-30 13:48:00,2025-06-30 14:15:00,2458.9441,2463.74,-0.566,-14.9009,SL,overlap,range,range_W27_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W27_2025,unknown,unknown,unknown,unknown,unknown
T0077,BTP_ETH_30m,ETHUSDT,long,2025-07-01 05:30:00,2025-07-01 11:30:00,2460.226,2443.521,-1.074,-54.6752,SL,Asia,range,range_W27_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W27_2025,unknown,unknown,unknown,unknown,unknown
T0078,ATR_ETH_3m,ETHUSDT,long,2025-07-02 13:12:00,2025-07-02 14:24:00,2448.2548,2469.44,2.713,57.1236,TP2,overlap,range,range_W27_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W27_2025,unknown,unknown,unknown,unknown,unknown
T0079,ATR_ETH_3m,ETHUSDT,long,2025-07-02 16:15:00,2025-07-02 23:00:00,2545.2745,2590.68,0.554,130.0435,SL,NY,trend_up,trend_up_20250702,trend_up,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,trend_up_W27_2025,unknown,unknown,unknown,unknown,unknown
T0080,BAW_ETH_5m,ETHUSDT,short,2025-07-02 22:35:00,2025-07-02 23:35:00,2604.7395,2579.36,1.789,69.3269,TIME,Asia,range,range_W27_2025,range,high,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W27_2025,unknown,unknown,unknown,unknown,unknown
T0081,BTP_ETH_30m,ETHUSDT,long,2025-07-04 08:00:00,2025-07-04 14:00:00,2544.2744,2518.6572,-1.05,-79.2641,SL,London,range,range_W27_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W27_2025,unknown,unknown,unknown,unknown,unknown
T0082,ATR_ETH_3m,ETHUSDT,long,2025-07-05 09:48:00,2025-07-05 10:51:00,2520.292,2519.15,-0.393,-7.1484,CH_IN,weekend,range,range_W27_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W27_2025,unknown,unknown,unknown,unknown,unknown
T0083,BTP_ETH_30m,ETHUSDT,long,2025-07-05 16:30:00,2025-07-05 21:00:00,2505.1505,2514.285,0.528,31.0014,TP2,weekend,range,range_W27_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W27_2025,unknown,unknown,unknown,unknown,unknown
T0084,ATR_ETH_3m,ETHUSDT,long,2025-07-06 21:39:00,2025-07-06 22:45:00,2598.4198,2585.89,-0.248,-39.9157,SL,weekend,range,range_W27_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W27_2025,unknown,unknown,unknown,unknown,unknown
T0085,BTP_ETH_30m,ETHUSDT,long,2025-07-07 15:00:00,2025-07-07 16:00:00,2540.034,2518.3671,-1.059,-67.726,SL,overlap,range,range_W28_2025,range,low,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W28_2025,unknown,unknown,unknown,unknown,unknown
T0086,BAW_ETH_5m,ETHUSDT,short,2025-07-08 13:50:00,2025-07-08 14:50:00,2588.7411,2560.7525,4.684,77.3375,TP2,overlap,range,range_W28_2025,range,medium,unknown,neutral,unknown,unknown,unknown,unknown,unknown,unknown,range_W28_2025,unknown,unknown,unknown,unknown,unknown
